,Structure,0
12457,SInAlSe+SInAlTe,-0.14543984
12458,SInAlSe+SInAlTe-1,-0.13756705
12459,SInAlSe+SInAlTe-2,-0.13603116
12460,SInAlSe+SInAlTe-3,-0.12840728
12461,SInAlSe+SInGaSe,-0.20479124
12462,SInAlSe+SInGaSe-1,-0.20169836
12463,SInAlSe+SInGaSe-2,-0.20122947
12464,SInAlSe+SInGaSe-3,-0.19660838
12465,SInAlSe+SInGaTe,-0.14224507
12466,SInAlSe+SInGaTe-1,-0.13245783
12467,SInAlSe+SInGaTe-2,-0.13230446
12468,SInAlSe+SInGaTe-3,-0.12682442
12469,SInAlSe+TeGaAlS,-0.18280721
12470,SInAlSe+TeGaAlS-1,-0.21827423
12471,SInAlSe+TeGaAlS-2,-0.18257899
12472,SInAlSe+TeGaAlS-3,-0.20945623
12473,SInAlSe+TeGaAlSe,-0.17150023
12474,SInAlSe+TeGaAlSe-1,-0.1901598
12475,SInAlSe+TeGaAlSe-2,-0.16448335
12476,SInAlSe+TeGaAlSe-3,-0.18232209
12477,SInAlSe+TeInAlS,-0.18307064
12478,SInAlSe+TeInAlS-1,-0.20329373
12479,SInAlSe+TeInAlS-2,-0.16016807
12480,SInAlSe+TeInAlS-3,-0.19164105
12481,SInAlSe+TeInAlSe,-0.11815883
12482,SInAlSe+TeInAlSe-1,-0.13065513
12483,SInAlSe+TeInAlSe-2,-0.09955651
12484,SInAlSe+TeInAlSe-3,-0.11850606
12485,SInAlSe+TeInGaS,-0.15301926
12486,SInAlSe+TeInGaS-1,-0.17879569
12487,SInAlSe+TeInGaS-2,-0.14487174
12488,SInAlSe+TeInGaS-3,-0.17196873
12489,SInAlSe+TeInGaSe,-0.09432476
12490,SInAlSe+TeInGaSe-1,-0.11043889
12491,SInAlSe+TeInGaSe-2,-0.08718985
12492,SInAlSe+TeInGaSe-3,-0.10028033
12493,SInAlTe+SInAlTe,-0.21135973
12494,SInAlTe+SInAlTe-1,-0.21567247
12495,SInAlTe+SInAlTe-2,-0.21408249
12496,SInAlTe+SInGaSe,-0.16164815
12497,SInAlTe+SInGaSe-1,-0.15873414
12498,SInAlTe+SInGaSe-2,-0.16639979
12499,SInAlTe+SInGaSe-3,-0.15382773
12500,SInAlTe+SInGaTe,-0.22204438
12501,SInAlTe+SInGaTe-1,-0.21945806
12502,SInAlTe+SInGaTe-2,-0.22547156
12503,SInAlTe+SInGaTe-3,-0.21506155
12504,SInAlTe+TeGaAlS,-0.1354767
12505,SInAlTe+TeGaAlS-1,-0.15956718
12506,SInAlTe+TeGaAlS-2,-0.13525953
12507,SInAlTe+TeGaAlS-3,-0.16962661
12508,SInAlTe+TeGaAlSe,-0.19469721
12509,SInAlTe+TeGaAlSe-1,-0.21204426
12510,SInAlTe+TeGaAlSe-2,-0.19461606
12511,SInAlTe+TeGaAlSe-3,-0.21488674
12512,SInAlTe+TeInAlS,-0.1958738
12513,SInAlTe+TeInAlS-1,-0.22013868
12514,SInAlTe+TeInAlS-2,-0.19158324
12515,SInAlTe+TeInAlS-3,-0.22699736
12516,SInAlTe+TeInAlSe,-0.21021553
12517,SInAlTe+TeInAlSe-1,-0.22652594
12518,SInAlTe+TeInAlSe-2,-0.20408386
12519,SInAlTe+TeInAlSe-3,-0.22977425
12520,SInAlTe+TeInGaS,-0.2050974
12521,SInAlTe+TeInGaS-1,-0.2284127
12522,SInAlTe+TeInGaS-2,-0.20898771
12523,SInAlTe+TeInGaS-3,-0.2404488
12524,SInAlTe+TeInGaSe,-0.21337218
12525,SInAlTe+TeInGaSe-1,-0.2244789
12526,SInAlTe+TeInGaSe-2,-0.21031759
12527,SInAlTe+TeInGaSe-3,-0.22862053
12528,SInGaSe+SInGaSe,-0.21064691
12529,SInGaSe+SInGaSe-1,-0.2129398
12530,SInGaSe+SInGaSe-2,-0.1987737
12531,SInGaSe+SInGaTe,-0.16772561
12532,SInGaSe+SInGaTe-1,-0.15533549
12533,SInGaSe+SInGaTe-2,-0.16918964
12534,SInGaSe+SInGaTe-3,-0.15726187
12535,SInGaSe+TeGaAlS,-0.19165541
12536,SInGaSe+TeGaAlS-1,-0.22318453
12537,SInGaSe+TeGaAlS-2,-0.19114928
12538,SInGaSe+TeGaAlS-3,-0.22426263
12539,SInGaSe+TeGaAlSe,-0.1877881
12540,SInGaSe+TeGaAlSe-1,-0.20505196
12541,SInGaSe+TeGaAlSe-2,-0.18771709
12542,SInGaSe+TeGaAlSe-3,-0.20680097
12543,SInGaSe+TeInAlS,-0.19524602
12544,SInGaSe+TeInAlS-1,-0.21779993
12545,SInGaSe+TeInAlS-2,-0.18552103
12546,SInGaSe+TeInAlS-3,-0.21653292
12547,SInGaSe+TeInAlSe,-0.14217634
12548,SInGaSe+TeInAlSe-1,-0.15808422
12549,SInGaSe+TeInAlSe-2,-0.13644762
12550,SInGaSe+TeInAlSe-3,-0.15560742
12551,SInGaSe+TeInGaS,-0.17126749
12552,SInGaSe+TeInGaS-1,-0.20172121
12553,SInGaSe+TeInGaS-2,-0.17250286
12554,SInGaSe+TeInGaS-3,-0.20332896
12555,SInGaSe+TeInGaSe,-0.12577159
12556,SInGaSe+TeInGaSe-1,-0.13919115
12557,SInGaSe+TeInGaSe-2,-0.12386109
12558,SInGaSe+TeInGaSe-3,-0.13847356
12559,SInGaTe+SInGaTe,-0.2269655
12560,SInGaTe+SInGaTe-1,-0.23980222
12561,SInGaTe+SInGaTe-2,-0.22182824
12562,SInGaTe+TeGaAlS,-0.11961811
12563,SInGaTe+TeGaAlS-1,-0.15916854
12564,SInGaTe+TeGaAlS-2,-0.13947247
12565,SInGaTe+TeGaAlS-3,-0.16217528
12566,SInGaTe+TeGaAlSe,-0.1951969
12567,SInGaTe+TeGaAlSe-1,-0.20697316
12568,SInGaTe+TeGaAlSe-2,-0.19003913
12569,SInGaTe+TeGaAlSe-3,-0.22170447
12570,SInGaTe+TeInAlS,-0.19724015
12571,SInGaTe+TeInAlS-1,-0.22156288
12572,SInGaTe+TeInAlS-2,-0.18585558
12573,SInGaTe+TeInAlS-3,-0.23883562
12574,SInGaTe+TeInAlSe,-0.21422757
12575,SInGaTe+TeInAlSe-1,-0.23104531
12576,SInGaTe+TeInAlSe-2,-0.21693512
12577,SInGaTe+TeInAlSe-3,-0.24433321
12578,SInGaTe+TeInGaS,-0.21319619
12579,SInGaTe+TeInGaS-1,-0.23114617
12580,SInGaTe+TeInGaS-2,-0.21646849
12581,SInGaTe+TeInGaS-3,-0.25286954
12582,SInGaTe+TeInGaSe,-0.22089496
12583,SInGaTe+TeInGaSe-1,-0.23026841
12584,SInGaTe+TeInGaSe-2,-0.22495846
12585,SInGaTe+TeInGaSe-3,-0.24418191
12586,TeGaAlSe+TeGaAlSe,-0.21027539
12587,TeGaAlSe+TeGaAlSe-1,-0.18948321
12588,TeGaAlSe+TeGaAlSe-2,-0.23240333
12589,TeGaAlSe+TeInAlS,-0.20460809
12590,TeGaAlSe+TeInAlS-1,-0.2464513
12591,TeGaAlSe+TeInAlS-2,-0.18445777
12592,TeGaAlSe+TeInAlS-3,-0.22007579
12593,TeGaAlSe+TeInAlSe,-0.19199101
12594,TeGaAlSe+TeInAlSe-1,-0.22084313
12595,TeGaAlSe+TeInAlSe-2,-0.17789423
12596,TeGaAlSe+TeInAlSe-3,-0.19755183
12597,TeGaAlSe+TeInGaS,-0.21111319
12598,TeGaAlSe+TeInGaS-1,-0.24563874
12599,TeGaAlSe+TeInGaS-2,-0.1867792
12600,TeGaAlSe+TeInGaS-3,-0.21981485
12601,TeGaAlSe+TeInGaSe,-0.19177694
12602,TeGaAlSe+TeInGaSe-1,-0.21196148
12603,TeGaAlSe+TeInGaSe-2,-0.17621388
12604,TeGaAlSe+TeInGaSe-3,-0.18722197
12605,TeGaAlS+TeGaAlS,-0.20030933
12606,TeGaAlS+TeGaAlS-1,-0.17810416
12607,TeGaAlS+TeGaAlS-2,-0.23592168
12608,TeGaAlS+TeGaAlSe,-0.19248462
12609,TeGaAlS+TeGaAlSe-1,-0.21264133
12610,TeGaAlS+TeGaAlSe-2,-0.16006357
12611,TeGaAlS+TeGaAlSe-3,-0.18102156
12612,TeGaAlS+TeInAlS,-0.18643835
12613,TeGaAlS+TeInAlS-1,-0.22788976
12614,TeGaAlS+TeInAlS-2,-0.1593687
12615,TeGaAlS+TeInAlS-3,-0.18685236
12616,TeGaAlS+TeInAlSe,-0.13338541
12617,TeGaAlS+TeInAlSe-1,-0.16414126
12618,TeGaAlS+TeInAlSe-2,-0.10830606
12619,TeGaAlS+TeInAlSe-3,-0.1245938
12620,TeGaAlS+TeInGaS,-0.17616064
12621,TeGaAlS+TeInGaS-1,-0.20955444
12622,TeGaAlS+TeInGaS-2,-0.14622988
12623,TeGaAlS+TeInGaS-3,-0.17028965
12624,TeGaAlS+TeInGaSe,-0.11813861
12625,TeGaAlS+TeInGaSe-1,-0.14458543
12626,TeGaAlS+TeInGaSe-2,-0.10055432
12627,TeGaAlS+TeInGaSe-3,-0.1048862
12628,TeInAlSe+TeInAlSe,-0.22188226
12629,TeInAlSe+TeInAlSe-1,-0.19717241
12630,TeInAlSe+TeInAlSe-2,-0.2554035
12631,TeInAlSe+TeInGaS,-0.2150189
12632,TeInAlSe+TeInGaS-1,-0.25631057
12633,TeInAlSe+TeInGaS-2,-0.20631897
12634,TeInAlSe+TeInGaS-3,-0.22321449
12635,TeInAlSe+TeInGaSe,-0.23424899
12636,TeInAlSe+TeInGaSe-1,-0.25705525
12637,TeInAlSe+TeInGaSe-2,-0.20697339
12638,TeInAlSe+TeInGaSe-3,-0.22530024
12639,TeInAlS+TeInAlS,-0.21453861
12640,TeInAlS+TeInAlS-1,-0.19481539
12641,TeInAlS+TeInAlS-2,-0.2621554
12642,TeInAlS+TeInAlSe,-0.19786814
12643,TeInAlS+TeInAlSe-1,-0.23938291
12644,TeInAlS+TeInAlSe-2,-0.17286273
12645,TeInAlS+TeInAlSe-3,-0.19212584
12646,TeInAlS+TeInGaS,-0.22053174
12647,TeInAlS+TeInGaS-1,-0.26364735
12648,TeInAlS+TeInGaS-2,-0.21063243
12649,TeInAlS+TeInGaS-3,-0.21557522
12650,TeInAlS+TeInGaSe,-0.20656022
12651,TeInAlS+TeInGaSe-1,-0.23040203
12652,TeInAlS+TeInGaSe-2,-0.17514873
12653,TeInAlS+TeInGaSe-3,-0.18567475
12654,TeInGaSe+TeInGaSe,-0.23287144
12655,TeInGaSe+TeInGaSe-1,-0.22395202
12656,TeInGaSe+TeInGaSe-2,-0.26172311
12657,TeInGaS+TeInGaS,-0.22508236
12658,TeInGaS+TeInGaS-1,-0.20501556
12659,TeInGaS+TeInGaS-2,-0.2710472
12660,TeInGaS+TeInGaSe,-0.22913876
12661,TeInGaS+TeInGaSe-1,-0.25315807
12662,TeInGaS+TeInGaSe-2,-0.20221268
12663,TeInGaS+TeInGaSe-3,-0.21187947
12664,AlS+Al2SeTe,0.16677117
12665,AlS+Al2SeTe-1,0.15206022
12666,AlS+Al2SSe,-0.13739509
12667,AlS+Al2SSe-1,-0.14964359
12668,AlS+Al2STe,0.02802357
12669,AlS+Al2STe-1,-0.00041822
12670,AlS+AlS,-0.15987489
12671,AlS+AlSe,-0.07126109
12672,AlS+AlTe,0.49831388
12673,AlS+Ga2SeTe,0.21226295
12674,AlS+Ga2SeTe-1,0.20971011
12675,AlS+Ga2SSe,-0.11234146
12676,AlS+Ga2SSe-1,-0.1237257
12677,AlS+Ga2STe,0.08098948
12678,AlS+Ga2STe-1,0.0577315
12679,AlS+GaAlS2,-0.1548488
12680,AlS+GaAlS2-1,-0.15989302
12681,AlS+GaAlSe2,-0.0504925
12682,AlS+GaAlSe2-1,-0.05602556
12683,AlS+GaAlTe2,0.51206966
12684,AlS+GaAlTe2-1,0.50979025
12685,AlS+GaS,-0.15509196
12686,AlS+GaSe,-0.03295439
12687,AlS+GaTe,0.53347953
12688,AlS+In2SeTe,0.71983278
12689,AlS+In2SeTe-1,0.706074
12690,AlS+In2SSe,0.24071676
12691,AlS+In2SSe-1,0.22872892
12692,AlS+In2STe,0.54821818
12693,AlS+In2STe-1,0.53058595
12694,AlS+InAlS2,-0.09564592
12695,AlS+InAlS2-1,-0.10497502
12696,AlS+InAlSe2,0.10734676
12697,AlS+InAlSe2-1,0.09649976
12698,AlS+InAlTe2,0.75858343
12699,AlS+InAlTe2-1,0.76294942
12700,AlS+InGaS2,-0.07600421
12701,AlS+InGaS2-1,-0.08100997
12702,AlS+InGaSe2,0.13505382
12703,AlS+InGaSe2-1,0.13253625
12704,AlS+InGaTe2,0.79050833
12705,AlS+InGaTe2-1,0.78026754
12706,AlS+InS,0.11157544
12707,AlS+InSe,0.37519247
12708,AlS+InTe,1.09614147
12709,AlS+SeGaAlS,-0.12434235
12710,AlS+SeGaAlS-1,-0.14278665
12711,AlS+SeGaAlTe,0.18746617
12712,AlS+SeGaAlTe-1,0.19282253
12713,AlS+SeInAlS,-0.02546143
12714,AlS+SeInAlS-1,-0.04711786
12715,AlS+SeInAlTe,0.43215047
12716,AlS+SeInAlTe-1,0.43115298
12717,AlS+SeInGaS,0.00541616
12718,AlS+SeInGaS-1,-0.00767749
12719,AlS+SeInGaTe,0.45064057
12720,AlS+SeInGaTe-1,0.45584954
12721,AlS+SGaAlSe,-0.1334744
12722,AlS+SGaAlSe-1,-0.12655872
12723,AlS+SGaAlTe,0.04119935
12724,AlS+SGaAlTe-1,0.06062985
12725,AlS+SInAlSe,0.00290006
12726,AlS+SInAlSe-1,0.00388115
12727,AlS+SInAlTe,0.29021901
12728,AlS+SInAlTe-1,0.2951198
12729,AlS+SInGaSe,0.02641527
12730,AlS+SInGaSe-1,0.03254138
12731,AlS+SInGaTe,0.30906705
12732,AlS+SInGaTe-1,0.31784035
12733,AlS+TeGaAlS,0.0376758
12734,AlS+TeGaAlS-1,0.01187223
12735,AlS+TeGaAlSe,0.18124464
12736,AlS+TeGaAlSe-1,0.16547738
12737,AlS+TeInAlS,0.13893745
12738,AlS+TeInAlS-1,0.11756456
12739,AlS+TeInAlSe,0.34964875
12740,AlS+TeInAlSe-1,0.33772409
12741,AlS+TeInGaS,0.22589623
12742,AlS+TeInGaS-1,0.19643274
12743,AlS+TeInGaSe,0.4047013
12744,AlS+TeInGaSe-1,0.39151631
12745,AlSe+Al2SeTe,-0.11982392
12746,AlSe+Al2SeTe-1,-0.13362261
12747,AlSe+Al2SSe,-0.15085533
12748,AlSe+Al2SSe-1,-0.15781834
12749,AlSe+Al2STe,-0.16650514
12750,AlSe+Al2STe-1,-0.19085283
12751,AlSe+AlSe,-0.17271493
12752,AlSe+AlTe,0.05417954
12753,AlSe+Ga2SeTe,-0.1051531
12754,AlSe+Ga2SeTe-1,-0.11560657
12755,AlSe+Ga2SSe,-0.17904029
12756,AlSe+Ga2SSe-1,-0.18464403
12757,AlSe+Ga2STe,-0.15537208
12758,AlSe+Ga2STe-1,-0.17793298
12759,AlSe+GaAlS2,-0.09823772
12760,AlSe+GaAlS2-1,-0.10461193
12761,AlSe+GaAlSe2,-0.18805248
12762,AlSe+GaAlSe2-1,-0.19505465
12763,AlSe+GaAlTe2,0.06054033
12764,AlSe+GaAlTe2-1,0.05731068
12765,AlSe+GaS,-0.13177926
12766,AlSe+GaSe,-0.19423216
12767,AlSe+GaTe,0.0771443
12768,AlSe+In2SeTe,0.19152268
12769,AlSe+In2SeTe-1,0.19171029
12770,AlSe+In2SSe,-0.09122202
12771,AlSe+In2SSe-1,-0.10049854
12772,AlSe+In2STe,0.08405614
12773,AlSe+In2STe-1,0.07251256
12774,AlSe+InAlS2,-0.17368354
12775,AlSe+InAlS2-1,-0.17482127
12776,AlSe+InAlSe2,-0.14562424
12777,AlSe+InAlSe2-1,-0.16040834
12778,AlSe+InAlTe2,0.22662352
12779,AlSe+InAlTe2-1,0.21698558
12780,AlSe+InGaS2,-0.17838751
12781,AlSe+InGaS2-1,-0.19768445
12782,AlSe+InGaSe2,-0.13917293
12783,AlSe+InGaSe2-1,-0.14702136
12784,AlSe+InGaTe2,0.23578416
12785,AlSe+InGaTe2-1,0.23097368
12786,AlSe+InS,-0.15133416
12787,AlSe+InSe,-0.02005089
12788,AlSe+InTe,0.4588672
12789,AlSe+SeGaAlS,-0.16139542
12790,AlSe+SeGaAlS-1,-0.17450884
12791,AlSe+SeGaAlTe,-0.11790412
12792,AlSe+SeGaAlTe-1,-0.11378734
12793,AlSe+SeInAlS,-0.17749345
12794,AlSe+SeInAlS-1,-0.20243842
12795,AlSe+SeInAlTe,0.01867711
12796,AlSe+SeInAlTe-1,0.01073392
12797,AlSe+SeInGaS,-0.17693884
12798,AlSe+SeInGaS-1,-0.19762823
12799,AlSe+SeInGaTe,0.02488257
12800,AlSe+SeInGaTe-1,0.02431621
12801,AlSe+SGaAlSe,-0.17624263
12802,AlSe+SGaAlSe-1,-0.1694513
12803,AlSe+SGaAlTe,-0.17910633
12804,AlSe+SGaAlTe-1,-0.15976414
12805,AlSe+SInAlSe,-0.17744786
12806,AlSe+SInAlSe-1,-0.18271787
12807,AlSe+SInAlTe,-0.0665252
12808,AlSe+SInAlTe-1,-0.06118795
12809,AlSe+SInGaSe,-0.17985002
12810,AlSe+SInGaSe-1,-0.17814963
12811,AlSe+SInGaTe,-0.05585291
12812,AlSe+SInGaTe-1,-0.05181145
12813,AlSe+TeGaAlS,-0.16282047
12814,AlSe+TeGaAlS-1,-0.19220756
12815,AlSe+TeGaAlSe,-0.11151304
12816,AlSe+TeGaAlSe-1,-0.13329147
12817,AlSe+TeInAlS,-0.11795792
12818,AlSe+TeInAlS-1,-0.14550342
12819,AlSe+TeInAlSe,-0.01851011
12820,AlSe+TeInAlSe-1,-0.0404539
12821,AlSe+TeInGaS,-0.08833346
12822,AlSe+TeInGaS-1,-0.11253987
12823,AlSe+TeInGaSe,0.00063058
12824,AlSe+TeInGaSe-1,-0.01286378
12825,AlTe+Al2SeTe,-0.13794239
12826,AlTe+Al2SeTe-1,-0.15507208
12827,AlTe+Al2SSe,0.25011645
12828,AlTe+Al2SSe-1,0.24943715
12829,AlTe+Al2STe,-0.04528347
12830,AlTe+Al2STe-1,-0.05602207
12831,AlTe+AlTe,-0.21203578
12832,AlTe+Ga2SeTe,-0.17034186
12833,AlTe+Ga2SeTe-1,-0.18720317
12834,AlTe+Ga2SSe,0.15285822
12835,AlTe+Ga2SSe-1,0.13039336
12836,AlTe+Ga2STe,-0.10392877
12837,AlTe+Ga2STe-1,-0.12855803
12838,AlTe+GaAlS2,0.45835017
12839,AlTe+GaAlS2-1,0.44845798
12840,AlTe+GaAlSe2,0.0260942
12841,AlTe+GaAlSe2-1,0.01711233
12842,AlTe+GaAlTe2,-0.21011068
12843,AlTe+GaAlTe2-1,-0.2196893
12844,AlTe+GaS,0.33105978
12845,AlTe+GaSe,-0.01759981
12846,AlTe+GaTe,-0.22121564
12847,AlTe+In2SeTe,-0.2108525
12848,AlTe+In2SeTe-1,-0.21157912
12849,AlTe+In2SSe,-0.19710226
12850,AlTe+In2SSe-1,-0.20602036
12851,AlTe+In2STe,-0.22367021
12852,AlTe+In2STe-1,-0.22877972
12853,AlTe+InAlS2,0.12067649
12854,AlTe+InAlS2-1,0.09600024
12855,AlTe+InAlSe2,-0.11509116
12856,AlTe+InAlSe2-1,-0.13390723
12857,AlTe+InAlTe2,-0.18749417
12858,AlTe+InAlTe2-1,-0.20437716
12859,AlTe+InGaS2,0.05058177
12860,AlTe+InGaS2-1,0.03261571
12861,AlTe+InGaSe2,-0.14837963
12862,AlTe+InGaSe2-1,-0.15625695
12863,AlTe+InGaTe2,-0.19275413
12864,AlTe+InGaTe2-1,-0.20224562
12865,AlTe+InS,-0.14911212
12866,AlTe+InSe,-0.22826467
12867,AlTe+InTe,-0.12296542
12868,AlTe+SeGaAlS,0.22562499
12869,AlTe+SeGaAlS-1,0.19558111
12870,AlTe+SeGaAlTe,-0.16957077
12871,AlTe+SeGaAlTe-1,-0.16076255
12872,AlTe+SeInAlS,-0.00188739
12873,AlTe+SeInAlS-1,-0.0347182
12874,AlTe+SeInAlTe,-0.20913223
12875,AlTe+SeInAlTe-1,-0.22036481
12876,AlTe+SeInGaS,-0.05969334
12877,AlTe+SeInGaS-1,-0.08425717
12878,AlTe+SeInGaTe,-0.22358161
12879,AlTe+SeInGaTe-1,-0.22773944
12880,AlTe+SGaAlSe,0.18761086
12881,AlTe+SGaAlSe-1,0.20098623
12882,AlTe+SGaAlTe,-0.10328776
12883,AlTe+SGaAlTe-1,-0.08777377
12884,AlTe+SInAlSe,-0.04392106
12885,AlTe+SInAlSe-1,-0.0583678
12886,AlTe+SInAlTe,-0.19204939
12887,AlTe+SInAlTe-1,-0.1994911
12888,AlTe+SInGaSe,-0.08781335
12889,AlTe+SInGaSe-1,-0.09104828
12890,AlTe+SInGaTe,-0.21138221
12891,AlTe+SInGaTe-1,-0.20770453
12892,AlTe+TeGaAlS,-0.05784687
12893,AlTe+TeGaAlS-1,-0.07946606
12894,AlTe+TeGaAlSe,-0.14540652
12895,AlTe+TeGaAlSe-1,-0.16847321
12896,AlTe+TeInAlS,-0.14623284
12897,AlTe+TeInAlS-1,-0.19035131
12898,AlTe+TeInAlSe,-0.20099249
12899,AlTe+TeInAlSe-1,-0.22706983
12900,AlTe+TeInGaS,-0.18685372
12901,AlTe+TeInGaS-1,-0.21637918
12902,AlTe+TeInGaSe,-0.21679376
12903,AlTe+TeInGaSe-1,-0.23486746
12904,Ga2SeTe+Ga2SeTe,-0.22443253
12905,Ga2SeTe+Ga2SeTe-1,-0.21237554
12906,Ga2SeTe+Ga2SeTe-2,-0.23750361
12907,Ga2SeTe+Ga2SSe,-0.05565362
12908,Ga2SeTe+Ga2SSe-1,-0.07605908
12909,Ga2SeTe+Ga2SSe-2,-0.02751357
12910,Ga2SeTe+Ga2SSe-3,-0.04999789
12911,Ga2SeTe+Ga2STe,-0.19443862
12912,Ga2SeTe+Ga2STe-1,-0.22434531
12913,Ga2SeTe+Ga2STe-2,-0.18486771
12914,Ga2SeTe+Ga2STe-3,-0.20201889
12915,Ga2SeTe+GaAlS2,0.16609043
12916,Ga2SeTe+GaAlS2-1,0.15941055
12917,Ga2SeTe+GaAlS2-2,0.19550466
12918,Ga2SeTe+GaAlS2-3,0.19069285
12919,Ga2SeTe+GaAlSe2,-0.13432758
12920,Ga2SeTe+GaAlSe2-1,-0.14465419
12921,Ga2SeTe+GaAlSe2-2,-0.11916752
12922,Ga2SeTe+GaAlSe2-3,-0.12586024
12923,Ga2SeTe+GaAlTe2,-0.18517721
12924,Ga2SeTe+GaAlTe2-1,-0.19189013
12925,Ga2SeTe+GaAlTe2-2,-0.17521677
12926,Ga2SeTe+GaAlTe2-3,-0.18192479
12927,Ga2SeTe+In2SeTe,-0.13189962
12928,Ga2SeTe+In2SeTe-1,-0.12232971
12929,Ga2SeTe+In2SeTe-2,-0.12060735
12930,Ga2SeTe+In2SeTe-3,-0.12265593
12931,Ga2SeTe+In2SSe,-0.23022429
12932,Ga2SeTe+In2SSe-1,-0.24027256
12933,Ga2SeTe+In2SSe-2,-0.21180473
12934,Ga2SeTe+In2SSe-3,-0.22616406
12935,Ga2SeTe+In2STe,-0.17644357
12936,Ga2SeTe+In2STe-1,-0.19329469
12937,Ga2SeTe+In2STe-2,-0.16925375
12938,Ga2SeTe+In2STe-3,-0.1753963
12939,Ga2SeTe+InAlS2,-0.0700959
12940,Ga2SeTe+InAlS2-1,-0.09454143
12941,Ga2SeTe+InAlS2-2,-0.0496638
12942,Ga2SeTe+InAlS2-3,-0.07290445
12943,Ga2SeTe+InAlSe2,-0.20487306
12944,Ga2SeTe+InAlSe2-1,-0.22617467
12945,Ga2SeTe+InAlSe2-2,-0.1922138
12946,Ga2SeTe+InAlSe2-3,-0.20634167
12947,Ga2SeTe+InAlTe2,-0.10748217
12948,Ga2SeTe+InAlTe2-1,-0.12336272
12949,Ga2SeTe+InAlTe2-2,-0.09661354
12950,Ga2SeTe+InAlTe2-3,-0.1051871
12951,Ga2SeTe+InGaS2,-0.11917275
12952,Ga2SeTe+InGaS2-1,-0.13403249
12953,Ga2SeTe+InGaS2-2,-0.0978055
12954,Ga2SeTe+InGaS2-3,-0.11310339
12955,Ga2SeTe+InGaSe2,-0.22333512
12956,Ga2SeTe+InGaSe2-1,-0.23419121
12957,Ga2SeTe+InGaSe2-2,-0.20954274
12958,Ga2SeTe+InGaSe2-3,-0.21438553
12959,Ga2SeTe+InGaTe2,-0.10979996
12960,Ga2SeTe+InGaTe2-1,-0.11613172
12961,Ga2SeTe+InGaTe2-2,-0.09822289
12962,Ga2SeTe+InGaTe2-3,-0.10240995
12963,Ga2SeTe+SeGaAlS,-0.0041652
12964,Ga2SeTe+SeGaAlS-1,-0.0327757
12965,Ga2SeTe+SeGaAlS-2,0.02244694
12966,Ga2SeTe+SeGaAlS-3,-0.0060949
12967,Ga2SeTe+SeGaAlTe,-0.22414406
12968,Ga2SeTe+SeGaAlTe-1,-0.221265
12969,Ga2SeTe+SeGaAlTe-2,-0.21471948
12970,Ga2SeTe+SeGaAlTe-3,-0.20889846
12971,Ga2SeTe+SeInAlS,-0.14050788
12972,Ga2SeTe+SeInAlS-1,-0.1665518
12973,Ga2SeTe+SeInAlS-2,-0.13085147
12974,Ga2SeTe+SeInAlS-3,-0.1608743
12975,Ga2SeTe+SeInAlTe,-0.20111303
12976,Ga2SeTe+SeInAlTe-1,-0.20991543
12977,Ga2SeTe+SeInAlTe-2,-0.18846709
12978,Ga2SeTe+SeInAlTe-3,-0.19643938
12979,Ga2SeTe+SeInGaS,-0.17554293
12980,Ga2SeTe+SeInGaS-1,-0.19430545
12981,Ga2SeTe+SeInGaS-2,-0.16547546
12982,Ga2SeTe+SeInGaS-3,-0.18772229
12983,Ga2SeTe+SeInGaTe,-0.20533748
12984,Ga2SeTe+SeInGaTe-1,-0.20533617
12985,Ga2SeTe+SeInGaTe-2,-0.18862791
12986,Ga2SeTe+SeInGaTe-3,-0.19135631
12987,Ga2SeTe+SGaAlSe,-0.03340202
12988,Ga2SeTe+SGaAlSe-1,-0.02349038
12989,Ga2SeTe+SGaAlSe-2,-0.01046554
12990,Ga2SeTe+SGaAlSe-3,0.00474451
12991,Ga2SeTe+SGaAlTe,-0.20775978
12992,Ga2SeTe+SGaAlTe-1,-0.18613322
12993,Ga2SeTe+SGaAlTe-2,-0.19538372
12994,Ga2SeTe+SGaAlTe-3,-0.17747276
12995,Ga2SeTe+SInAlSe,-0.17188106
12996,Ga2SeTe+SInAlSe-1,-0.17584981
12997,Ga2SeTe+SInAlSe-2,-0.16160999
12998,Ga2SeTe+SInAlSe-3,-0.16952311
12999,Ga2SeTe+SInAlTe,-0.22136035
13000,Ga2SeTe+SInAlTe-1,-0.21692361
13001,Ga2SeTe+SInAlTe-2,-0.20767511
13002,Ga2SeTe+SInAlTe-3,-0.21162912
13003,Ga2SeTe+SInGaSe,-0.19910812
13004,Ga2SeTe+SInGaSe-1,-0.1924006
13005,Ga2SeTe+SInGaSe-2,-0.18750263
13006,Ga2SeTe+SInGaSe-3,-0.18717673
13007,Ga2SeTe+SInGaTe,-0.22933692
13008,Ga2SeTe+SInGaTe-1,-0.2202066
13009,Ga2SeTe+SInGaTe-2,-0.2179456
13010,Ga2SeTe+SInGaTe-3,-0.21190281
13011,Ga2SeTe+TeGaAlS,-0.17124716
13012,Ga2SeTe+TeGaAlS-1,-0.2062906
13013,Ga2SeTe+TeGaAlS-2,-0.16200028
13014,Ga2SeTe+TeGaAlS-3,-0.18677406
13015,Ga2SeTe+TeGaAlSe,-0.21188269
13016,Ga2SeTe+TeGaAlSe-1,-0.23274069
13017,Ga2SeTe+TeGaAlSe-2,-0.20150519
